# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
34177.0000 M366 371740 2 759.0000 p40 r77 287 N p40->v92->r77
34346.0000 M370 444872 2 581.0000 p24 r76 290 N p24->r74->r76
34374.0000 M374 159271 3 217.0000 p18 r77 296 N p18->p43->v81->r77
34419.0000 M377 170010 1 30.0000 p29 r63 299 N p29->r63
34441.0000 M364 323940 2 1198.0000 p2 r79 280 N p2->v86->r79
34499.0000 M372 262809 2 548.0000 p42 r77 290 N p42->v93->r77
34533.0000 M375 494711 2 293.0000 p29 r78 295 N p29->v82->r78
34543.0000 M349 450406 2 2654.0000 p40 r77 255 N p40->p39->r77
34822.0000 M371 257331 2 949.0000 p31 r72 284 N p31->p6->r72
35052.0000 M379 428640 2 479.0000 p42 r76 292 N p42->v82->r76
35316.0000 M384 178001 2 263.0000 p9 r76 295 N p9->v90->r76
35323.0000 M362 356648 2 2280.0000 p52 r60 262 N p52->p0->r60
35470.0000 M361 492980 2 2532.0000 p24 r76 257 N p24->v94->r76
35521.0000 M378 355676 2 1021.0000 p15 r71 282 N p15->v88->r71
35752.0000 M353 437134 3 3526.0000 p33 r67 241 N p33->p56->p53->r67
35755.0000 M388 493653 2 312.0000 p25 r71 294 N p25->v87->r71
35840.0000 M382 482427 1 988.0000 p31 r77 283 N p31->r77
35856.0000 M381 355050 1 1113.0000 p36 r75 281 N p36->r75
35972.0000 M392 468810 2 231.0000 p48 r74 296 N p48->v86->r74
36175.0000 M389 428756 2 649.0000 p1 r67 289 N p1->v85->r67
36177.0000 M390 307942 3 590.0000 p28 r67 290 N p28->p1->v85->r67
36325.0000 M385 200207 2 1187.0000 p9 r65 280 N p9->p6->r65
36415.0000 M331 397309 2 6215.0000 p59 r75 196 N p59->p53->r75
36755.0000 M376 104392 2 2440.0000 p30 r60 259 N p30->v91->r60
36756.0000 M386 226472 2 1536.0000 p16 r60 274 N p16->v91->r60
36786.0000 M391 349416 3 1132.0000 p16 r65 281 N p16->p49->p41->r65
36872.0000 M399 423636 2 495.0000 p7 r67 291 N p7->v85->r67
36992.0000 M395 418926 2 961.0000 p2 r62 283 N p2->v93->r62
37029.0000 M394 412575 3 1118.0000 p38 r67 281 N p38->p3->p10->r67
37075.0000 M401 124411 3 557.0000 p9 r70 290 N p9->p2->v82->r70
37213.0000 M398 186393 1 918.0000 p52 r76 284 N p52->r76
37391.0000 M400 254871 2 941.0000 p11 r69 284 N p11->r70->r69
37393.0000 M387 336994 2 2056.0000 p58 r79 265 N p58->p40->r79
37548.0000 M380 192652 3 2879.0000 p23 r77 252 N p23->r63->v89->r77
37631.0000 M383 163691 3 2676.0000 p47 r64 255 N p47->p34->v88->r64
37726.0000 M369 435859 1 4022.0000 p26 r64 232 N p26->r64
37783.0000 M373 372235 2 3746.0000 p17 r76 237 N p17->r79->r76
37873.0000 M408 292306 2 711.0000 p33 r67 288 N p33->v92->r67
37893.0000 M393 482580 2 2064.0000 p1 r74 265 N p1->v82->r74
37974.0000 M405 482334 2 1110.0000 p27 r72 281 N p27->p31->r72
38115.0000 M412 414594 2 589.0000 p7 r74 290 N p7->v85->r74
38117.0000 M411 356265 3 695.0000 p32 r76 288 N p32->v90->r61->r76
38160.0000 M417 450422 2 240.0000 p38 r74 296 N p38->v87->r74
38198.0000 M418 430034 2 171.0000 p25 r75 297 N p25->v90->r75
38208.0000 M413 437381 2 617.0000 p23 r78 289 N p23->v85->r78
38255.0000 M416 190364 2 416.0000 p33 r78 293 N p33->v80->r78
38348.0000 M403 467994 2 1668.0000 p1 r72 272 N p1->v81->r72
38437.0000 M410 229902 2 1086.0000 p34 r75 281 N p34->v85->r75
38550.0000 M397 223446 1 2322.0000 p47 r69 261 N p47->r69
38603.0000 M404 233595 3 1840.0000 p23 r68 269 N p23->p45->v91->r68
38710.0000 M421 180926 2 408.0000 p37 r65 293 N p37->v81->r65
38925.0000 M409 303889 2 1686.0000 p47 r77 271 N p47->p32->r77
39027.0000 M402 452383 1 2415.0000 p6 r62 259 N p6->r62
39148.0000 M420 346537 2 938.0000 p55 r67 284 N p55->v94->r67
39184.0000 M428 282714 2 213.0000 p54 r73 296 N p54->v91->r73
39409.0000 M423 489236 3 929.0000 p47 r73 284 N p47->p33->v85->r73
39926.0000 M415 256145 1 2164.0000 p14 r68 263 N p14->r68
39992.0000 M425 196245 2 1312.0000 p14 r78 278 N p14->p8->r78
39997.0000 M422 304730 2 1631.0000 p51 r61 272 N p51->v92->r61
40197.0000 M430 494838 2 1070.0000 p9 r72 282 N p9->v85->r72
40310.0000 M431 232214 2 1072.0000 p17 r64 282 N p17->v80->r64
40472.0000 M444 366999 1 89.0000 p9 r64 298 N p9->r64
40510.0000 M396 147586 2 4390.0000 p33 r66 226 N p33->v83->r66
40602.0000 M433 493621 2 1174.0000 p21 r75 280 N p21->v91->r75
40929.0000 M407 227469 2 3863.0000 p50 r68 235 N p50->p3->r68
40942.0000 M439 176589 1 995.0000 p21 r62 283 N p21->r62
41177.0000 M443 260096 2 912.0000 p48 r68 284 N p48->v84->r68
41219.0000 M445 436672 2 727.0000 p32 r65 287 N p32->v82->r65
41398.0000 M450 239284 3 474.0000 p17 r77 292 N p17->p55->v87->r77
41420.0000 M449 486275 2 564.0000 p54 r79 290 N p54->v83->r79
41476.0000 M447 432857 2 815.0000 p14 r66 286 N p14->v90->r66
41593.0000 M429 370557 2 2558.0000 p24 r65 257 N p24->p53->r65
41616.0000 M435 319730 3 2010.0000 p34 r74 266 N p34->p43->v89->r74
41669.0000 M451 237812 1 643.0000 p7 r79 289 N p7->r79
41712.0000 M414 121930 1 4025.0000 p42 r77 232 N p42->r77
41714.0000 M453 118435 2 465.0000 p23 r61 292 N p23->v94->r61
42159.0000 M463 259604 2 127.0000 p35 r60 297 N p35->v85->r60
42176.0000 M426 152055 1 3404.0000 p9 r68 243 N p9->r68
42204.0000 M427 241761 2 3340.0000 p6 r76 244 N p6->v84->r76
42231.0000 M464 139313 1 107.0000 p43 r64 298 N p43->r64
42236.0000 M442 481454 3 2031.0000 p0 r71 266 N p0->v85->v86->r71
42331.0000 M440 499680 2 2290.0000 p55 r78 261 N p55->v91->r78
42333.0000 M436 496048 3 2656.0000 p21 r78 255 N p21->r64->v91->r78
42499.0000 M434 330632 3 3009.0000 p18 r73 249 N p18->p45->r75->r73
42556.0000 M459 484732 1 868.0000 p4 r60 285 N p4->r60
42724.0000 M461 328257 2 861.0000 p36 r60 285 N p36->v94->r60
42756.0000 M455 169999 2 1345.0000 p55 r66 277 N p55->p4->r66
42765.0000 M462 340407 2 831.0000 p42 r63 286 N p42->v91->r63
42829.0000 M448 351257 2 2077.0000 p23 r63 265 N p23->v84->r63
42844.0000 M460 281805 2 1086.0000 p45 r79 281 N p45->v94->r79
42952.0000 M446 222125 2 2391.0000 p43 r78 260 N p43->v87->r78
42958.0000 M432 338035 2 3623.0000 p45 r78 239 N p45->p11->r78
42979.0000 M457 252739 3 1440.0000 p42 r74 276 N p42->p0->p22->r74
42993.0000 M419 212785 2 4858.0000 p59 r68 219 N p59->v89->r68
43015.0000 M458 436311 2 1414.0000 p57 r79 276 N p57->v88->r79
43052.0000 M441 416980 3 2916.0000 p41 r77 251 N p41->v86->p4->r77
43078.0000 M438 454162 2 3219.0000 p33 r69 246 N p33->v93->r69
43142.0000 M454 154920 3 1817.0000 p15 r78 269 N p15->p47->v89->r78
