# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
18338.0000 HM370 282773 2 1453.0000 p49 r77 275 N p49->p11->r77
18346.0000 HM379 354656 2 1056.0000 p33 r70 282 N p33->r69->r70
18508.0000 HM326 264977 2 3650.0000 p28 r66 239 N p28->v87->r66
18511.0000 HM348 291301 3 2603.0000 p6 r65 256 N p6->p51->p35->r65
18569.0000 HM317 331442 3 4125.0000 p43 r78 231 N p43->p35->v94->r78
18578.0000 HM364 121434 2 1954.0000 p49 r79 267 N p49->v86->r79
18627.0000 HM404 193943 3 243.0000 p56 r73 295 N p56->p4->v93->r73
18631.0000 HM388 352849 2 905.0000 p28 r61 284 N p28->p32->r61
18653.0000 HM393 399362 2 735.0000 p8 r69 287 N p8->p50->r69
18680.0000 HM323 428309 3 3961.0000 p28 r66 233 N p28->v87->p16->r66
18705.0000 HM378 226306 3 1451.0000 p57 r69 275 N p57->p31->v94->r69
18784.0000 HM352 454172 3 2698.0000 p48 r63 255 N p48->p29->p43->r63
18795.0000 HM408 379899 2 211.0000 p43 r67 296 N p43->r70->r67
18954.0000 HM377 482418 2 1756.0000 p2 r61 270 N p2->v92->r61
19075.0000 HM344 274330 2 3362.0000 p22 r73 243 N p22->r74->r73
19077.0000 HM365 197069 2 2401.0000 p53 r63 259 N p53->r75->r63
19122.0000 HM411 280769 2 408.0000 p23 r69 293 N p23->r75->r69
19149.0000 HM375 315272 2 2026.0000 p49 r73 266 N p49->v84->r73
19292.0000 HM401 234569 2 1031.0000 p45 r67 282 N p45->r75->r67
19336.0000 HM422 183403 3 152.0000 p13 r78 297 N p13->r71->v86->r78
19340.0000 HM413 174940 1 542.0000 p4 r68 290 N p4->r68
19345.0000 HM402 191654 2 1037.0000 p50 r78 282 N p50->v80->r78
19353.0000 HM372 475996 1 2375.0000 p46 r71 260 N p46->r71
19361.0000 HM387 206674 2 1688.0000 p19 r68 271 N p19->p58->r68
19363.0000 HM376 454857 2 2202.0000 p17 r71 263 N p17->p46->r71
19378.0000 HM409 300527 2 755.0000 p46 r72 287 N p46->v81->r72
19470.0000 HM398 162734 1 1320.0000 p25 r78 278 N p25->r78
19475.0000 HM399 224466 3 1284.0000 p21 r61 278 N p21->p45->r75->r61
19508.0000 HM412 437253 3 742.0000 p16 r79 287 N p16->r76->p23->r79
19554.0000 HM419 494202 1 485.0000 p41 r73 291 N p41->r73
19608.0000 HM424 227432 3 308.0000 p46 r76 294 N p46->r78->v89->r76
19629.0000 HM385 391745 1 2056.0000 p22 r62 265 N p22->r62
19631.0000 HM417 317878 2 670.0000 p24 r61 288 N p24->v92->r61
19648.0000 HM429 362860 2 130.0000 p27 r70 297 N p27->v88->r70
19782.0000 HM374 161253 1 2701.0000 p14 r61 254 N p14->r61
19856.0000 HM369 400497 2 3001.0000 p34 r71 249 N p34->v88->r71
19886.0000 HM420 343515 2 780.0000 p17 r61 287 N p17->v83->r61
19926.0000 HM425 214704 2 585.0000 p39 r60 290 N p39->v94->r60
19952.0000 HM416 257772 2 1031.0000 p56 r68 282 N p56->r66->r68
19955.0000 HM321 241576 1 5338.0000 p4 r79 211 N p4->r79
20218.0000 HM437 291635 2 339.0000 p55 r77 294 N p55->v87->r77
20238.0000 HM442 423902 3 136.0000 p57 r66 297 N p57->p7->v80->r66
20271.0000 HM418 374203 3 1256.0000 p48 r77 279 N p48->r76->v93->r77
20354.0000 HM396 216380 2 2291.0000 p38 r78 261 N p38->v89->r78
20401.0000 HM405 173567 1 1966.0000 p52 r60 267 N p52->r60
20401.0000 HM371 303788 2 3462.0000 p52 r70 242 N p52->p4->r70
20453.0000 HM436 491966 2 614.0000 p16 r64 289 N p16->v83->r64
20457.0000 HM383 170940 3 2976.0000 p44 r64 250 N p44->p30->v83->r64
20461.0000 HM382 437051 1 3032.0000 p17 r67 249 N p17->r67
20500.0000 HM406 452820 2 2011.0000 p26 r60 266 N p26->r67->r60
20546.0000 HM438 346096 3 617.0000 p20 r75 289 N p20->p36->v83->r75
20550.0000 HM366 178911 2 3838.0000 p55 r66 236 N p55->v83->r66
20588.0000 HM451 256103 1 76.0000 p57 r78 298 N p57->r78
20707.0000 HM342 119227 1 5090.0000 p58 r60 215 N p58->r60
20748.0000 HM414 310152 2 1902.0000 p39 r60 268 N p39->r70->r60
20788.0000 HM423 396013 3 1547.0000 p54 r75 274 N p54->v81->p5->r75
20817.0000 HM392 411495 3 2943.0000 p32 r63 250 N p32->p58->v93->r63
20827.0000 HM454 130298 2 165.0000 p2 r63 297 N p2->v80->r63
21081.0000 HM432 117721 2 1413.0000 p51 r73 276 N p51->v82->r73
21088.0000 HM439 263007 3 1115.0000 p10 r79 281 N p10->r69->r60->r79
21095.0000 HM355 483570 1 4914.0000 p58 r64 218 N p58->r64
21115.0000 HM400 304854 2 2888.0000 p53 r79 251 N p53->v94->r79
21122.0000 HM445 331188 3 876.0000 p55 r79 285 N p55->p59->v82->r79
21124.0000 HM428 187456 2 1638.0000 p51 r66 272 N p51->v86->r66
21126.0000 HM395 483738 3 3107.0000 p25 r73 248 N p25->p21->v87->r73
21241.0000 HM427 217454 2 1808.0000 p55 r60 269 N p55->v83->r60
21260.0000 HM448 229066 3 885.0000 p43 r73 285 N p43->p50->v80->r73
21265.0000 HM390 472234 2 3467.0000 p21 r71 242 N p21->r70->r71
21326.0000 HM362 286811 1 4802.0000 p37 r62 219 N p37->r62
21346.0000 HM386 387702 3 3732.0000 p7 r61 237 N p7->p34->v91->r61
21354.0000 HM356 202836 2 5128.0000 p50 r62 214 N p50->v85->r62
21386.0000 HM443 158942 2 1254.0000 p33 r69 279 N p33->v91->r69
21387.0000 HM444 276534 3 1196.0000 p5 r68 280 N p5->r64->v94->r68
21396.0000 HM430 466754 2 1832.0000 p8 r69 269 N p8->v91->r69
21453.0000 HM426 324395 2 2066.0000 p42 r70 265 N p42->v90->r70
21590.0000 HM434 450545 2 1844.0000 p25 r75 269 N p25->v81->r75
21650.0000 HM397 265025 1 3533.0000 p44 r75 241 N p44->r75
21669.0000 HM458 413113 3 869.0000 p20 r76 285 N p20->v91->p35->r76
21677.0000 HM410 315786 2 2998.0000 p25 r76 250 N p25->v86->r76
21684.0000 HM471 163925 2 288.0000 p2 r77 295 N p2->v93->r77
21713.0000 HM391 109749 3 3882.0000 p29 r67 235 N p29->p57->p44->r67
21719.0000 HM457 267162 3 950.0000 p57 r66 284 N p57->p55->p51->r66
21744.0000 HM450 188580 2 1283.0000 p2 r76 278 N p2->v87->r76
21794.0000 HM446 384980 2 1514.0000 p18 r71 274 N p18->v87->r71
21818.0000 HM453 407647 2 1194.0000 p9 r72 280 N p9->v91->r72
21823.0000 HM361 393547 2 5352.0000 p48 r77 210 N p48->v82->r77
21825.0000 HM415 385843 3 2942.0000 p56 r62 250 N p56->p15->r66->r62
21962.0000 HM440 184758 2 1942.0000 p59 r74 267 N p59->v87->r74
21977.0000 HM431 169086 2 2357.0000 p55 r71 260 N p55->v86->r71
22056.0000 HM358 221944 2 5722.0000 p42 r61 204 N p42->r79->r61
22140.0000 HM452 481696 2 1576.0000 p2 r68 273 N p2->v80->r68
22206.0000 HM465 248939 3 1105.0000 p8 r74 281 N p8->p27->v82->r74
22259.0000 HM484 219009 3 269.0000 p41 r73 295 N p41->p45->v90->r73
22260.0000 HM476 159195 3 614.0000 p4 r64 289 N p4->v87->v91->r64
22295.0000 HM482 233943 2 396.0000 p27 r65 293 N p27->r60->r65
22300.0000 HM481 276340 3 434.0000 p53 r79 292 N p53->p24->v91->r79
22408.0000 HM480 182445 3 575.0000 p52 r70 290 N p52->r74->v93->r70
22410.0000 HM479 157080 2 607.0000 p29 r72 289 N p29->v85->r72
22443.0000 HM472 274133 3 993.0000 p23 r73 283 N p23->p34->v83->r73
22593.0000 HM475 183808 2 1003.0000 p13 r62 283 N p13->p47->r62
22599.0000 HM455 266887 2 1894.0000 p13 r63 268 N p13->v83->r63
22600.0000 HM468 339918 2 1337.0000 p22 r62 277 N p22->v86->r62
22736.0000 HM462 224590 3 1770.0000 p47 r65 270 N p47->p59->p53->r65
22770.0000 HM487 319478 2 656.0000 p15 r60 289 N p15->v89->r60
22790.0000 HM407 493024 3 4254.0000 p56 r78 229 N p56->p0->p31->r78
22795.0000 HM490 232317 1 564.0000 p42 r65 290 N p42->r65
22803.0000 HM496 317655 1 311.0000 p8 r65 294 N p8->r65
22808.0000 HM492 314233 2 489.0000 p45 r71 291 N p45->v89->r71
22809.0000 HM470 359392 2 1449.0000 p17 r61 275 N p17->v88->r61
22849.0000 HM459 151634 3 2006.0000 p41 r71 266 N p41->p19->v90->r71
22906.0000 HM483 120485 3 957.0000 p49 r68 284 N p49->p50->v84->r68
22923.0000 HM456 123235 3 2184.0000 p52 r78 263 N p52->p43->v87->r78
22957.0000 HM463 106883 2 1942.0000 p30 r68 267 N p30->v89->r68
23006.0000 HM489 305567 2 813.0000 p32 r75 286 N p32->v84->r75
23054.0000 HM505 480341 1 175.0000 p41 r75 297 N p41->r75
23286.0000 HM495 121974 3 827.0000 p20 r71 286 N p20->v94->v85->r71
23317.0000 HM507 483992 2 343.0000 p24 r64 294 N p24->v87->r64
23347.0000 HM508 337454 2 322.0000 p19 r75 294 N p19->v88->r75
23390.0000 HM504 133277 1 541.0000 p49 r62 290 N p49->r62
23437.0000 HM488 331976 3 1275.0000 p23 r79 278 N p23->p1->v84->r79
23446.0000 HM512 420873 2 274.0000 p6 r79 295 N p6->r62->r79
23491.0000 HM520 152799 1 27.0000 p37 r78 299 N p37->r78
23540.0000 HM469 257769 2 2239.0000 p53 r79 262 N p53->v86->r79
23548.0000 HM518 351947 2 167.0000 p32 r79 297 N p32->v86->r79
23640.0000 HM467 478414 1 2436.0000 p34 r70 259 N p34->r70
23642.0000 HM494 284496 2 1232.0000 p4 r68 279 N p4->p8->r68
23660.0000 HM460 410202 3 2782.0000 p19 r68 253 N p19->p45->v83->r68
23666.0000 HM447 442827 1 3336.0000 p47 r74 244 N p47->r74
23811.0000 HM498 195016 3 1212.0000 p45 r71 279 N p45->p10->v82->r71
23902.0000 HM523 269780 3 305.0000 p38 r66 294 N p38->v83->v94->r66
23935.0000 HM525 212023 2 247.0000 p44 r64 295 N p44->r69->r64
23959.0000 HM515 439368 2 682.0000 p24 r75 288 N p24->v84->r75
23989.0000 HM501 471669 2 1263.0000 p7 r64 278 N p7->v93->r64
24061.0000 HM421 490004 2 4909.0000 p36 r78 218 N p36->v80->r78
24065.0000 HM497 498477 2 1518.0000 p59 r74 274 N p59->r63->r74
24349.0000 HM522 268283 2 810.0000 p34 r66 286 N p34->p49->r66
24420.0000 HM521 494612 2 925.0000 p7 r72 284 N p7->v84->r72
24432.0000 HM527 188085 3 655.0000 p52 r63 289 N p52->r60->v94->r63
24451.0000 HM473 270335 2 2961.0000 p30 r63 250 N p30->p1->r63
24510.0000 HM524 219310 2 856.0000 p4 r79 285 N p4->p55->r79
24530.0000 HM435 106219 2 4726.0000 p12 r77 221 N p12->p31->r77
24532.0000 HM466 375171 2 3388.0000 p44 r68 243 N p44->v90->r68
24586.0000 HM536 466095 2 418.0000 p11 r75 293 N p11->v91->r75
24608.0000 HM478 352696 2 2862.0000 p52 r79 252 N p52->v83->r79
24711.0000 HM474 492098 2 3171.0000 p10 r64 247 N p10->p18->r64
24722.0000 HM529 139554 3 868.0000 p20 r69 285 N p20->p30->v83->r69
24780.0000 HM514 110023 2 1544.0000 p26 r71 274 N p26->v85->r71
24829.0000 HM506 105737 2 1907.0000 p48 r63 268 N p48->v89->r63
24874.0000 HM486 430054 2 2818.0000 p51 r60 253 N p51->r69->r60
24994.0000 HM517 113573 2 1649.0000 p58 r64 272 N p58->v81->r64
25017.0000 HM493 419657 2 2645.0000 p43 r72 255 N p43->r66->r72
25156.0000 HM553 131681 2 210.0000 p15 r63 296 N p15->v82->r63
25162.0000 HM547 242416 1 497.0000 p11 r70 291 N p11->r70
25176.0000 HM556 194647 3 93.0000 p14 r71 298 N p14->v83->v89->r71
25218.0000 HM502 283367 2 2444.0000 p11 r60 259 N p11->v81->r60
25234.0000 HM549 440156 2 468.0000 p16 r60 292 N p16->v80->r60
25339.0000 HM526 207412 1 1612.0000 p37 r78 273 N p37->r78
25348.0000 HM561 305867 2 47.0000 p20 r70 299 N p20->p52->r70
25365.0000 HM528 193964 3 1558.0000 p45 r78 274 N p45->p18->v84->r78
25375.0000 HM538 163340 3 1100.0000 p54 r78 281 N p54->p52->v94->r78
25437.0000 HM537 315789 2 1215.0000 p29 r78 279 N p29->p44->r78
25512.0000 HM554 277952 2 508.0000 p49 r74 291 N p49->p59->r74
25552.0000 HM557 159477 2 409.0000 p8 r73 293 N p8->v82->r73
25554.0000 HM544 387062 2 1017.0000 p52 r68 283 N p52->p54->r68
25589.0000 HM500 249625 3 2894.0000 p42 r60 251 N p42->r62->v91->r60
25594.0000 HM519 200440 2 2172.0000 p35 r60 263 N p35->v84->r60
25604.0000 HM531 427982 3 1641.0000 p51 r66 272 N p51->v84->p17->r66
25611.0000 HM541 241212 2 1183.0000 p8 r78 280 N p8->v89->r78
25676.0000 HM464 249624 2 4615.0000 p19 r71 223 N p19->p7->r71
25733.0000 HM403 431378 2 7391.0000 p43 r72 176 N p43->p50->r72
25760.0000 HM540 394680 3 1392.0000 p58 r77 276 N p58->r75->v82->r77
25822.0000 HM530 490377 2 1913.0000 p8 r77 268 N p8->p1->r77
25835.0000 HM533 349569 3 1803.0000 p45 r78 269 N p45->r76->v92->r78
25897.0000 HM559 231471 2 687.0000 p40 r75 288 N p40->v85->r75
25945.0000 HM564 311386 2 509.0000 p24 r65 291 N p24->v82->r65
25966.0000 HM539 240845 2 1638.0000 p11 r78 272 N p11->v92->r78
25986.0000 HM552 272293 3 1097.0000 p2 r66 281 N p2->p4->v85->r66
25990.0000 HM562 299004 1 645.0000 p48 r79 289 N p48->r79
26058.0000 HM558 424006 2 882.0000 p48 r73 285 N p48->r60->r73
26067.0000 HM461 421801 2 5136.0000 p53 r73 214 N p53->p19->r73
26132.0000 HM510 182828 1 3038.0000 p20 r71 249 N p20->r71
26193.0000 HM513 190257 3 2987.0000 p49 r78 250 N p49->r62->r68->r78
26212.0000 HM509 353209 2 3152.0000 p30 r61 247 N p30->v88->r61
26240.0000 HM555 411945 3 1206.0000 p10 r71 279 N p10->r79->v85->r71
26292.0000 HM566 103744 2 756.0000 p27 r75 287 N p27->r61->r75
26297.0000 HM532 227866 2 2303.0000 p35 r75 261 N p35->r61->r75
26393.0000 HM543 488175 2 1897.0000 p36 r69 268 N p36->p41->r69
26453.0000 HM579 422374 2 316.0000 p3 r63 294 N p3->r77->r63
26467.0000 HM577 490989 2 425.0000 p55 r60 292 N p55->v83->r60
26475.0000 HM548 172121 3 1753.0000 p39 r61 270 N p39->p36->v82->r61
26645.0000 HM589 243132 1 68.0000 p34 r75 298 N p34->r75
26747.0000 HM534 147150 3 2683.0000 p49 r72 255 N p49->p19->v93->r72
26887.0000 HM499 195670 2 4242.0000 p30 r78 229 N p30->v89->r78
26901.0000 HM560 143608 2 1658.0000 p38 r71 272 N p38->v89->r71
26907.0000 HM563 450819 3 1503.0000 p11 r72 274 N p11->r77->v81->r72
26929.0000 HM449 445508 2 6502.0000 p59 r61 191 N p59->v86->r61
26958.0000 HM587 167187 2 482.0000 p7 r70 291 N p7->p47->r70
26992.0000 HM575 324003 2 1039.0000 p12 r70 282 N p12->v92->r70
27031.0000 HM584 270975 3 668.0000 p53 r71 288 N p53->p33->v94->r71
27176.0000 HM545 197090 2 2595.0000 p15 r71 256 N p15->v80->r71
27178.0000 HM491 362048 1 4897.0000 p39 r61 218 N p39->r61
27227.0000 HM597 458564 3 254.0000 p54 r74 295 N p54->r67->r66->r74
27252.0000 HM586 295604 2 813.0000 p54 r69 286 N p54->v87->r69
27296.0000 HM570 243272 3 1602.0000 p4 r76 273 N p4->p2->v89->r76
27298.0000 HM583 347855 2 965.0000 p9 r77 283 N p9->r67->r77
27302.0000 HM594 276075 3 485.0000 p55 r70 291 N p55->v80->v85->r70
27311.0000 HM572 283218 3 1513.0000 p9 r70 274 N p9->r68->r66->r70
27369.0000 HM574 164330 3 1460.0000 p58 r70 275 N p58->v93->v92->r70
27422.0000 HM551 277387 1 2565.0000 p17 r78 257 N p17->r78
27529.0000 HM578 281011 1 1437.0000 p8 r79 276 N p8->r79
27543.0000 HM595 431605 2 666.0000 p21 r69 288 N p21->v90->r69
27694.0000 HM605 266022 2 373.0000 p53 r61 293 N p53->v86->r61
27734.0000 HM602 497498 3 548.0000 p18 r64 290 N p18->v84->p7->r64
27752.0000 HM542 363530 2 3290.0000 p42 r78 245 N p42->v93->r78
27844.0000 HM599 292174 3 789.0000 p58 r77 286 N p58->p28->r64->r77
27924.0000 HM601 109567 2 776.0000 p36 r62 287 N p36->v88->r62
27926.0000 HM603 249341 2 697.0000 p14 r69 288 N p14->v89->r69
27932.0000 HM592 374285 2 1187.0000 p19 r62 280 N p19->v88->r62
27950.0000 HM568 424363 2 2319.0000 p55 r66 261 N p55->v91->r66
27954.0000 HM593 499917 1 1177.0000 p58 r78 280 N p58->r78
28009.0000 HM591 171166 3 1323.0000 p15 r73 277 N p15->p16->v83->r73
28039.0000 HM617 247688 1 145.0000 p28 r77 297 N p28->r77
28051.0000 HM550 114921 3 3243.0000 p55 r67 245 N p55->p49->v91->r67
28093.0000 HM609 357713 2 586.0000 p40 r66 290 N p40->v82->r66
28129.0000 HM608 330738 1 662.0000 p57 r60 288 N p57->r60
28130.0000 HM590 338286 2 1503.0000 p0 r72 274 N p0->v82->r72
28138.0000 HM615 406145 3 347.0000 p52 r63 294 N p52->p28->p14->r63
28169.0000 HM573 137834 3 2314.0000 p38 r61 261 N p38->p22->r72->r61
28183.0000 HM582 114189 2 1904.0000 p15 r79 268 N p15->v90->r79
28198.0000 HM619 116906 1 202.0000 p28 r68 296 N p28->r68
28205.0000 HM535 450462 1 4096.0000 p35 r71 231 N p35->r71
28307.0000 HM622 413379 1 192.0000 p25 r68 296 N p25->r68
28311.0000 HM612 428887 1 660.0000 p27 r71 289 N p27->r71
28342.0000 HM600 266033 2 1252.0000 p51 r63 279 N p51->p57->r63
28487.0000 HM620 231727 3 460.0000 p12 r71 292 N p12->v88->v87->r71
28545.0000 HM627 119362 3 185.0000 p9 r60 296 N p9->r76->v88->r60
28583.0000 HM598 493019 2 1578.0000 p23 r76 273 N p23->r60->r76
28644.0000 HM516 189281 1 5335.0000 p6 r74 211 N p6->r74
28708.0000 HM611 344954 2 1104.0000 p5 r76 281 N p5->v82->r76
28753.0000 HM565 457650 2 3266.0000 p12 r76 245 N p12->v94->r76
28827.0000 HM616 231694 3 992.0000 p57 r69 283 N p57->p45->v83->r69
28865.0000 HM624 170968 1 643.0000 p43 r75 289 N p43->r75
28908.0000 HM610 428682 1 1358.0000 p48 r70 277 N p48->r70
28949.0000 HM614 254290 1 1195.0000 p15 r62 280 N p15->r62
29041.0000 HM626 295647 2 723.0000 p46 r65 287 N p46->p49->r65
29047.0000 HM637 285040 1 237.0000 p49 r65 296 N p49->r65
29104.0000 HM630 210383 2 620.0000 p56 r68 289 N p56->v92->r68
29197.0000 HM623 458870 2 1022.0000 p22 r65 282 N p22->r76->r65
29292.0000 HM511 468784 2 6161.0000 p13 r62 197 N p13->v82->r62
29306.0000 HM645 393234 2 163.0000 p48 r74 297 N p48->p3->r74
29354.0000 HM567 380666 2 3772.0000 p23 r72 237 N p23->p19->r72
29428.0000 HM652 323073 1 7.0000 p4 r62 299 N p4->r62
29441.0000 HM636 367535 2 665.0000 p50 r71 288 N p50->p6->r71
29505.0000 HM546 409342 2 4884.0000 p16 r70 218 N p16->v80->r70
29637.0000 HM503 488368 2 6819.0000 p39 r69 186 N p39->p47->r69
29720.0000 HM649 436021 2 416.0000 p34 r60 293 N p34->v84->r60
29751.0000 HM656 165196 2 186.0000 p57 r71 296 N p57->v88->r71
29790.0000 HM629 268313 3 1348.0000 p55 r62 277 N p55->p26->v92->r62
29796.0000 HM638 286007 2 954.0000 p58 r62 284 N p58->r73->r62
29872.0000 HM625 415891 2 1603.0000 p9 r67 273 N p9->r76->r67
29905.0000 HM613 302935 2 2210.0000 p46 r69 263 N p46->v86->r69
29931.0000 HM606 466547 2 2563.0000 p11 r68 257 N p11->r71->r68
29931.0000 HM655 315718 1 397.0000 p3 r67 293 N p3->r67
29971.0000 HM664 323563 2 82.0000 p44 r69 298 N p44->v88->r69
30047.0000 HM654 336190 1 545.0000 p56 r62 290 N p56->r62
30053.0000 HM651 214519 2 663.0000 p16 r63 288 N p16->v80->r63
30078.0000 HM661 173040 2 329.0000 p55 r74 294 N p55->v94->r74
30094.0000 HM650 456533 3 749.0000 p30 r62 287 N p30->r66->p14->r62
30123.0000 HM665 224995 2 194.0000 p30 r73 296 N p30->p14->r73
30125.0000 HM662 230179 2 338.0000 p50 r77 294 N p50->v91->r77
30163.0000 HM569 320589 1 4499.0000 p30 r73 225 N p30->r73
30176.0000 HM477 347223 2 8489.0000 p57 r77 158 N p57->p43->r77
30182.0000 HM644 370732 2 1089.0000 p28 r73 281 N p28->v82->r73
30246.0000 HM596 297514 2 3316.0000 p47 r60 244 N p47->r78->r60
30365.0000 HM658 154806 3 727.0000 p29 r61 287 N p29->p9->r64->r61
30513.0000 HM604 343784 3 3237.0000 p20 r61 246 N p20->r71->p11->r61
30518.0000 HM576 259642 2 4507.0000 p54 r73 224 N p54->v85->r73
30602.0000 HM671 497550 1 431.0000 p39 r72 292 N p39->r72
30637.0000 HM647 272270 3 1401.0000 p20 r75 276 N p20->p44->r79->r75
30639.0000 HM660 186678 1 935.0000 p3 r70 284 N p3->r70
30641.0000 HM648 184347 2 1375.0000 p53 r79 277 N p53->r75->r79
30660.0000 HM640 329138 2 1751.0000 p50 r60 270 N p50->r62->r60
30725.0000 HM657 496654 2 1119.0000 p2 r67 281 N p2->v86->r67
30725.0000 HM646 151357 2 1522.0000 p35 r78 274 N p35->v84->r78
30774.0000 HM653 402188 2 1321.0000 p6 r62 277 N p6->r71->r62
30867.0000 HM621 241517 2 2793.0000 p4 r60 253 N p4->v93->r60
30910.0000 HM672 305731 2 684.0000 p17 r64 288 N p17->v82->r64
30915.0000 HM666 248974 2 932.0000 p58 r64 284 N p58->v82->r64
30916.0000 HM668 371010 2 859.0000 p0 r74 285 N p0->v91->r74
31145.0000 HM667 415699 2 1126.0000 p51 r71 281 N p51->p34->r71
31291.0000 HM641 378054 3 2326.0000 p33 r69 261 N p33->p53->r70->r69
31346.0000 HM692 270529 2 221.0000 p7 r65 296 N p7->v93->r65
31403.0000 HM659 179325 1 1731.0000 p24 r74 271 N p24->r74
31415.0000 HM635 268247 2 2687.0000 p13 r68 255 N p13->v89->r68
31574.0000 HM628 251147 2 3177.0000 p6 r68 247 N p6->r69->r68
31589.0000 HM675 104668 2 1213.0000 p38 r66 279 N p38->v81->r66
31602.0000 HM633 418812 2 2960.0000 p12 r66 250 N p12->p29->r66
31615.0000 HM676 116892 3 1206.0000 p44 r68 279 N p44->p0->v84->r68
31672.0000 HM669 336418 1 1581.0000 p16 r79 273 N p16->r79
31704.0000 HM643 430777 3 2645.0000 p43 r67 255 N p43->p29->p27->r67
31711.0000 HM685 251012 2 886.0000 p51 r77 285 N p51->r71->r77
31733.0000 HM607 466876 2 4311.0000 p21 r71 228 N p21->v89->r71
31739.0000 HM681 213692 2 1075.0000 p27 r75 282 N p27->r71->r75
31749.0000 HM618 475835 1 3800.0000 p23 r75 236 N p23->r75
31751.0000 HM631 284124 2 3212.0000 p19 r65 246 N p19->r74->r65
31813.0000 HM702 425928 1 228.0000 p43 r78 296 N p43->r78
31842.0000 HM688 423511 2 884.0000 p12 r78 285 N p12->p18->r78
31846.0000 HM700 116183 2 357.0000 p30 r71 294 N p30->v86->r71
31919.0000 HM686 149136 2 1058.0000 p36 r76 282 N p36->r65->r76
31952.0000 HM634 486068 1 3260.0000 p3 r61 245 N p3->r61
31959.0000 HM690 177084 3 921.0000 p41 r60 284 N p41->v80->p54->r60
32068.0000 HM699 404579 2 633.0000 p8 r63 289 N p8->v81->r63
32094.0000 HM701 148833 1 547.0000 p43 r62 290 N p43->r62
32167.0000 HM677 498457 2 1706.0000 p44 r60 271 N p44->v94->r60
32182.0000 HM715 394744 1 8.0000 p31 r78 299 N p31->r78
32262.0000 HM674 480755 1 1942.0000 p6 r78 267 N p6->r78
32263.0000 HM663 111994 2 2421.0000 p39 r77 259 N p39->v85->r77
32273.0000 HM678 354736 2 1758.0000 p20 r60 270 N p20->v85->r60
32305.0000 HM694 258215 2 1096.0000 p40 r75 281 N p40->v85->r75
32316.0000 HM706 467397 1 531.0000 p42 r60 291 N p42->r60
32411.0000 HM707 214129 3 574.0000 p2 r61 290 N p2->p59->r73->r61
32423.0000 HM642 438202 2 3422.0000 p0 r75 242 N p0->v93->r75
32470.0000 HM696 328932 2 1171.0000 p39 r62 280 N p39->v83->r62
32571.0000 HM639 159788 1 3693.0000 p51 r66 238 N p51->r66
32601.0000 HM679 262288 2 2046.0000 p4 r78 265 N p4->v93->r78
32615.0000 HM680 394482 3 2005.0000 p2 r64 266 N p2->p21->r63->r64
32665.0000 HM684 444203 3 1882.0000 p48 r61 268 N p48->v82->p5->r61
32680.0000 HM585 343100 2 6273.0000 p41 r66 195 N p41->p43->r66
32812.0000 HM728 428701 2 65.0000 p15 r76 298 N p15->r72->r76
32816.0000 HM710 277726 2 869.0000 p45 r69 285 N p45->v86->r69
32836.0000 HM720 466035 2 449.0000 p17 r69 292 N p17->v81->r69
32892.0000 HM632 195231 2 4294.0000 p40 r67 228 N p40->r73->r67
32901.0000 HM673 400309 2 2634.0000 p34 r67 256 N p34->r73->r67
32907.0000 HM689 250406 3 1914.0000 p54 r69 268 N p54->p41->p30->r69
32911.0000 HM712 482191 3 875.0000 p55 r73 285 N p55->v86->r67->r73
32943.0000 HM698 353848 2 1550.0000 p0 r76 274 N p0->r66->r76
33061.0000 HM709 272325 3 1149.0000 p48 r74 280 N p48->p33->v83->r74
33096.0000 HM705 120123 1 1356.0000 p29 r64 277 N p29->r64
33147.0000 HM580 340923 2 6959.0000 p58 r75 184 N p58->r73->r75
33178.0000 HM588 481010 2 6643.0000 p1 r63 189 N p1->p35->r63
33198.0000 HM735 362053 2 156.0000 p12 r71 297 N p12->v92->r71
33205.0000 HM670 272519 3 3076.0000 p26 r66 248 N p26->p16->v90->r66
33210.0000 HM691 267640 2 2131.0000 p14 r79 264 N p14->r71->r79
33263.0000 HM693 234903 2 2098.0000 p32 r77 265 N p32->v90->r77
33381.0000 HM682 172047 2 2682.0000 p8 r63 255 N p8->v85->r63
33471.0000 HM716 302855 3 1248.0000 p2 r67 279 N p2->v89->v84->r67
33507.0000 HM711 450661 3 1516.0000 p51 r79 274 N p51->v88->p18->r79
33557.0000 HM683 134851 2 2823.0000 p9 r67 252 N p9->v81->r67
33578.0000 HM719 343660 1 1222.0000 p55 r72 279 N p55->r72
33595.0000 HM703 121237 2 1951.0000 p35 r67 267 N p35->v80->r67
33693.0000 HM726 288350 2 1040.0000 p31 r69 282 N p31->p54->r69
33697.0000 HM725 158904 2 1099.0000 p6 r69 281 N p6->p54->r69
33713.0000 HM708 167590 2 1837.0000 p53 r65 269 N p53->r77->r65
33763.0000 HM730 293339 2 923.0000 p17 r77 284 N p17->v93->r77
33774.0000 HM713 292985 2 1686.0000 p32 r73 271 N p32->v82->r73
33813.0000 HM733 388181 3 845.0000 p56 r73 285 N p56->v81->p53->r73
33951.0000 HM744 129730 2 511.0000 p9 r68 291 N p9->v91->r68
33979.0000 HM755 495742 2 61.0000 p53 r69 298 N p53->v80->r69
